 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    3     ANOPLAN = 2025
  238                 632.00    887.00    449.00    246.00    203.00    188.00    239.00    195.00    131.00    271.00    608.00    680.00
  239                 780.00   1053.00    540.00    326.00    236.00    231.00    281.00    234.00    164.00    310.00    755.00    807.00
  240                 913.00   1160.00    594.00    376.00    253.00    271.00    302.00    263.00    183.00    321.00    842.00    934.00
  241                 179.00    192.00    159.00    265.00    124.00    105.00     92.00     81.00     74.00     92.00    138.00    146.00
  242                 970.00   1204.00    616.00    397.00    259.00    289.00    310.00    274.00    191.00    323.00    878.00    976.00
  243                1045.00   1268.00    640.00    447.00    255.00    315.00    314.00    279.00    207.00    301.00    915.00    901.00
  244                9852.00   8907.00   5875.00   6928.00   2959.00   2576.00   2169.00   1787.00   1373.00   2196.00   6517.00   6772.00
  245               10241.00   9334.00   6201.00   7420.00   3235.00   2832.00   2402.00   2008.00   1602.00   2427.00   6890.00   7127.00
  246               10975.00  10217.00   6575.00   8565.00   3810.00   3354.00   2880.00   2481.00   2101.00   2661.00   7526.00   7680.00
  247                 234.00    232.00    214.00    332.00    143.00    106.00     86.00     68.00     55.00     80.00    131.00    155.00
  248                 244.00    241.00    221.00    347.00    150.00    111.00     90.00     71.00     57.00     83.00    136.00    160.00
  249                 376.00    569.00    162.00    155.00    109.00    114.00    128.00     98.00     77.00    145.00    296.00    513.00
  251                 564.00    360.00    190.00    185.00     72.00     57.00     42.00     27.00     24.00     50.00    176.00    244.00
  252                  91.00     77.00     86.00    108.00     50.00     45.00     41.00     36.00     32.00     40.00     54.00     76.00
  253                2154.00   1483.00   1411.00   1172.00    435.00    263.00    187.00    121.00    107.00    174.00    770.00   1011.00
  254                  68.00      8.00     91.00     78.00     69.00     66.00     29.00     21.00     14.00      7.00     29.00     19.00
  255                 562.00    108.00    193.00    101.00     35.00     28.00     21.00     26.00     12.00     50.00    179.00    227.00
  257                3421.00   2582.00   2729.00   2398.00    764.00    438.00    314.00    220.00    185.00    300.00   1103.00   1428.00
  258                 621.00    114.00    223.00    115.00     39.00     31.00     22.00     26.00     12.00     47.00    191.00    234.00
  259                  91.00     77.00     86.00    108.00     50.00     45.00     41.00     36.00     32.00     40.00     54.00     76.00
  260                 124.00    131.00    115.00    178.00     85.00     72.00     63.00     56.00     51.00     65.00     96.00    102.00
  261                 262.00    259.00    232.00    377.00    162.00    120.00     97.00     77.00     61.00     88.00    146.00    170.00
  262                 103.00     47.00     65.00     36.00     26.00     23.00     22.00     17.00     10.00     43.00     56.00     89.00
  263                 378.00    130.00    188.00     81.00     48.00     39.00     31.00     25.00     18.00     69.00    121.00    223.00
  265                  61.00     22.00     34.00     23.00     14.00     13.00     11.00      8.00      7.00      8.00     27.00     27.00
  266               13611.00  13301.00   8436.00  11219.00   5575.00   4864.00   4614.00   3781.00   3403.00   3795.00   9257.00  12934.00
