 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    9     ANOPLAN = 2025
  266               13610.00  13324.00   7254.00   8514.00   7560.00   7041.00   5665.00   4534.00   3403.00   3795.00   9257.00  12934.00
  267                 269.00    160.00    106.00    108.00     74.00     68.00     57.00     51.00     36.00     87.00    124.00    191.00
  269                 250.00   1074.00    983.00   1619.00   1067.00    948.00    765.00    314.00     61.00     32.00     83.00    250.00
  270                1831.00   1195.00    739.00    635.00    361.00    234.00    153.00    142.00     87.00    148.00    701.00    922.00
  271                6829.00   6207.00   4555.00   4211.00   2456.00   1332.00    933.00    778.00    692.00    910.00   2128.00   2899.00
  273                4722.00   3756.00   2026.00   2158.00   1209.00    634.00    390.00    332.00    268.00    415.00   1384.00   1791.00
  274                7310.00   7981.00   7094.00   5416.00   3231.00   1494.00    853.00    662.00    493.00    619.00   1770.00   2924.00
  275               15151.00  20782.00  22450.00  15285.00   9358.00   4098.00   2254.00   1663.00   1175.00   1237.00   2939.00   6355.00
  276                6620.00  10807.00  12964.00   8332.00   5173.00   2199.00   1183.00    845.00    576.00    522.00    987.00   2897.00
  277                 186.00    306.00    413.00    459.00    352.00    255.00    194.00    155.00    129.00    132.00    121.00    132.00
  278                 462.00    437.00    282.00    288.00    104.00     66.00     55.00     45.00     35.00     51.00    166.00    270.00
  279                 822.00   1082.00   1195.00    831.00    436.00    171.00     66.00     29.00     21.00     34.00    179.00    265.00
  280                 551.00   1431.00   1325.00   1743.00   1773.00   1434.00   1126.00    746.00    293.00    124.00     50.00    184.00
  281                  88.00     84.00     85.00     93.00     75.00     72.00     66.00     62.00     56.00     63.00     77.00     82.00
  282                  87.00     89.00     80.00     72.00     49.00     59.00     51.00     56.00     51.00     59.00     67.00     77.00
  283                 141.00     19.00     29.00     41.00     36.00     24.00     23.00     15.00      5.00      9.00     79.00     36.00
  284                 174.00    121.00     69.00    109.00     98.00    990.00    337.00    276.00    209.00    426.00    122.00    185.00
  285               23675.00  29158.00  37812.00  40640.00  29959.00  23085.00  15462.00   7103.00   2437.00   2406.00   5672.00  15413.00
  286                  45.00     59.00     31.00     72.00     42.00    161.00    104.00     99.00     39.00     69.00     60.00    108.00
  287               24531.00  30401.00  38493.00  41399.00  30789.00  23443.00  16145.00   7331.00   2473.00   2473.00   5839.00  15522.00
  288                9422.00  17435.00  22501.00  19676.00  11140.00   4797.00   2181.00   1266.00    600.00    522.00   1232.00   3147.00
