&*******************;*********;*******;*******;******;***;***********
&                   ;CodPEE   ;PerIni ;PerFin ;Pat   ;Cen;GerEolica
&-                  ;         ;       ;       ;      ;   ;MW
PEE-GER-PER-PAT-CEN;2;6;6;3;98;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;99;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;99;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;99;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;100;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;100;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;100;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;101;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;101;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;101;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;102;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;102;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;102;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;103;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;103;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;103;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;104;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;104;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;104;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;105;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;105;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;105;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;106;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;106;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;106;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;107;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;107;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;107;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;108;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;108;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;108;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;109;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;109;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;109;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;110;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;110;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;110;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;111;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;111;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;111;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;112;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;112;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;112;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;113;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;113;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;113;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;114;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;114;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;114;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;115;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;115;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;115;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;116;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;116;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;116;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;117;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;117;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;117;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;118;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;118;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;118;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;119;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;119;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;119;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;120;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;120;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;120;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;121;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;121;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;121;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;122;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;122;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;122;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;123;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;123;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;123;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;124;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;124;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;124;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;125;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;125;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;125;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;126;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;126;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;126;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;127;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;127;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;127;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;128;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;128;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;128;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;129;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;129;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;129;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;130;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;130;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;130;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;131;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;131;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;131;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;132;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;132;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;132;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;133;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;133;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;133;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;134;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;134;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;134;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;135;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;135;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;135;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;136;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;136;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;136;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;137;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;137;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;137;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;138;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;138;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;138;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;139;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;139;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;139;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;140;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;140;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;140;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;141;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;141;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;141;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;142;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;142;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;142;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;143;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;143;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;143;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;144;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;144;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;144;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;145;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;145;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;145;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;146;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;146;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;146;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;147;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;147;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;147;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;148;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;148;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;148;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;149;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;149;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;149;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;150;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;150;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;150;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;151;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;151;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;151;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;152;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;152;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;152;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;153;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;153;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;153;746.392115
PEE-GER-PER-PAT-CEN;3;1;1;1;1;11459.2202
PEE-GER-PER-PAT-CEN;3;1;1;2;1;9445.9562
PEE-GER-PER-PAT-CEN;3;1;1;3;1;12801.9914
PEE-GER-PER-PAT-CEN;3;2;2;1;1;14315.5508
PEE-GER-PER-PAT-CEN;3;2;2;2;1;10570.2404
PEE-GER-PER-PAT-CEN;3;2;2;3;1;13131.3262
PEE-GER-PER-PAT-CEN;3;3;3;1;1;11891.8224
PEE-GER-PER-PAT-CEN;3;3;3;2;1;11429.9468
PEE-GER-PER-PAT-CEN;3;3;3;3;1;12593.8466
PEE-GER-PER-PAT-CEN;3;4;4;1;1;11808.591
PEE-GER-PER-PAT-CEN;3;4;4;2;1;10818.615
PEE-GER-PER-PAT-CEN;3;4;4;3;1;13835.5664
PEE-GER-PER-PAT-CEN;3;5;5;1;1;11252.1842
PEE-GER-PER-PAT-CEN;3;5;5;2;1;11528.1657
PEE-GER-PER-PAT-CEN;3;5;5;3;1;12079.1057
PEE-GER-PER-PAT-CEN;3;6;6;1;1;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;1;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;1;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;2;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;2;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;2;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;3;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;3;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;3;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;4;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;4;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;4;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;5;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;5;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;5;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;6;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;6;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;6;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;7;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;7;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;7;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;8;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;8;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;8;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;9;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;9;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;9;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;10;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;10;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;10;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;11;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;11;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;11;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;12;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;12;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;12;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;13;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;13;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;13;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;14;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;14;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;14;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;15;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;15;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;15;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;16;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;16;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;16;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;17;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;17;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;17;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;18;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;18;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;18;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;19;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;19;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;19;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;20;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;20;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;20;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;21;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;21;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;21;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;22;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;22;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;22;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;23;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;23;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;23;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;24;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;24;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;24;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;25;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;25;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;25;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;26;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;26;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;26;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;27;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;27;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;27;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;28;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;28;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;28;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;29;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;29;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;29;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;30;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;30;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;30;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;31;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;31;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;31;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;32;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;32;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;32;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;33;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;33;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;33;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;34;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;34;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;34;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;35;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;35;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;35;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;36;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;36;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;36;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;37;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;37;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;37;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;38;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;38;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;38;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;39;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;39;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;39;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;40;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;40;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;40;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;41;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;41;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;41;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;42;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;42;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;42;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;43;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;43;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;43;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;44;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;44;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;44;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;45;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;45;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;45;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;46;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;46;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;46;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;47;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;47;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;47;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;48;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;48;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;48;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;49;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;49;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;49;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;50;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;50;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;50;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;51;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;51;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;51;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;52;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;52;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;52;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;53;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;53;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;53;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;54;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;54;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;54;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;55;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;55;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;55;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;56;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;56;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;56;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;57;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;57;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;57;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;58;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;58;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;58;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;59;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;59;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;59;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;60;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;60;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;60;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;61;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;61;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;61;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;62;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;62;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;62;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;63;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;63;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;63;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;64;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;64;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;64;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;65;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;65;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;65;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;66;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;66;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;66;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;67;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;67;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;67;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;68;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;68;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;68;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;69;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;69;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;69;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;70;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;70;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;70;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;71;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;71;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;71;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;72;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;72;11417.9438587634
PEE-GER-PER-PAT-CEN;3;6;6;3;72;11989.1549171774
PEE-GER-PER-PAT-CEN;3;6;6;1;73;12553.6463826882
PEE-GER-PER-PAT-CEN;3;6;6;2;73;11417.9438587634
