 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    5     ANOPLAN = 2025
  240                 913.00   1156.00    427.00    496.00    253.00    271.00    302.00    263.00    183.00    321.00    842.00    934.00
  241                 179.00    195.00    164.00    168.00    124.00    105.00     92.00     81.00     74.00     92.00    138.00    146.00
  242                 970.00   1204.00    442.00    512.00    259.00    289.00    310.00    274.00    191.00    323.00    878.00    976.00
  243                1045.00   1276.00    457.00    530.00    255.00    315.00    314.00    279.00    207.00    301.00    915.00    901.00
  244                9850.00   8769.00   4793.00   5095.00   2959.00   2576.00   2169.00   1787.00   1373.00   2196.00   6517.00   6772.00
  245               10239.00   9190.00   5100.00   5485.00   3235.00   2832.00   2402.00   2008.00   1602.00   2427.00   6890.00   7127.00
  246               10973.00  10089.00   5612.00   6309.00   3810.00   3354.00   2880.00   2481.00   2101.00   2661.00   7526.00   7680.00
  247                 234.00    238.00    196.00    197.00    143.00    106.00     86.00     68.00     55.00     80.00    131.00    155.00
  248                 244.00    247.00    205.00    205.00    150.00    111.00     90.00     71.00     57.00     83.00    136.00    160.00
  249                 376.00    560.00    182.00    182.00    109.00    114.00    128.00     98.00     77.00    145.00    296.00    513.00
  251                 564.00    362.00    191.00    186.00     72.00     57.00     42.00     27.00     24.00     50.00    176.00    244.00
  252                  91.00     76.00     86.00     88.00     50.00     45.00     41.00     36.00     32.00     40.00     54.00     76.00
  253                2154.00   1479.00    893.00    784.00    435.00    263.00    187.00    121.00    107.00    174.00    770.00   1011.00
  254                  68.00      8.00     14.00      9.00     69.00     66.00     29.00     21.00     14.00      7.00     29.00     19.00
  255                 562.00    108.00     62.00     56.00     35.00     28.00     21.00     26.00     12.00     50.00    179.00    227.00
  257                3421.00   2562.00   1436.00   1409.00    764.00    438.00    314.00    220.00    185.00    300.00   1103.00   1428.00
  258                 621.00    114.00     64.00     62.00     39.00     31.00     22.00     26.00     12.00     47.00    191.00    234.00
  259                  91.00     76.00     86.00     88.00     50.00     45.00     41.00     36.00     32.00     40.00     54.00     76.00
  260                 124.00    135.00    111.00    116.00     85.00     72.00     63.00     56.00     51.00     65.00     96.00    102.00
  261                 262.00    265.00    221.00    220.00    162.00    120.00     97.00     77.00     61.00     88.00    146.00    170.00
  262                 103.00     47.00     40.00     48.00     26.00     23.00     22.00     17.00     10.00     43.00     56.00     89.00
  263                 378.00    131.00     79.00     78.00     48.00     39.00     31.00     25.00     18.00     69.00    121.00    223.00
  265                  61.00     22.00     16.00     16.00     14.00     13.00     11.00      8.00      7.00      8.00     27.00     27.00
  266               13610.00  13324.00   7256.00   8242.00   5575.00   4864.00   4614.00   3781.00   3403.00   3795.00   9257.00  12934.00
  267                 269.00    160.00    106.00    106.00     64.00     55.00     48.00     40.00     36.00     87.00    124.00    191.00
  269                 250.00   1074.00    983.00   1679.00    778.00    589.00    329.00    174.00     61.00     32.00     83.00    250.00
  270                1831.00   1195.00    739.00    622.00    345.00    217.00    152.00     96.00     87.00    148.00    701.00    922.00
  271                6829.00   6207.00   4555.00   4036.00   2454.00   1337.00   1002.00    822.00    692.00    910.00   2128.00   2899.00
  273                4722.00   3756.00   2026.00   2071.00   1169.00    634.00    455.00    327.00    268.00    415.00   1384.00   1791.00
  274                7310.00   7981.00   7094.00   5281.00   3579.00   1401.00    860.00    611.00    493.00    619.00   1770.00   2924.00
  275               15151.00  20782.00  22450.00  15007.00  10882.00   3725.00   2087.00   1472.00   1175.00   1237.00   2939.00   6355.00
  276                6620.00  10807.00  12964.00   8211.00   6165.00   1962.00   1036.00    727.00    576.00    522.00    987.00   2897.00
  277                 186.00    306.00    413.00    470.00    346.00    290.00    187.00    155.00    129.00    132.00    121.00    132.00
  278                 462.00    437.00    282.00    305.00     66.00     42.00     38.00     36.00     35.00     51.00    166.00    270.00
  279                 822.00   1082.00   1195.00    805.00    367.00    112.00     46.00     26.00     21.00     34.00    179.00    265.00
  280                 551.00   1431.00   1325.00   1689.00   2063.00   1468.00    936.00    530.00    293.00    124.00     50.00    184.00
  281                  88.00     84.00     85.00     91.00     68.00     65.00     62.00     59.00     56.00     63.00     77.00     82.00
  282                  87.00     89.00     80.00     80.00     63.00     55.00     55.00     53.00     51.00     59.00     67.00     77.00
  283                 141.00     19.00     29.00     38.00     24.00     16.00      9.00      9.00      5.00      9.00     79.00     36.00
  284                 174.00    121.00     69.00    109.00   2647.00   1192.00    364.00    197.00    209.00    426.00    122.00    185.00
  285               23675.00  29158.00  37812.00  40471.00  16745.00  10179.00   5777.00   3981.00   2437.00   2406.00   5672.00  15413.00
  286                  45.00     59.00     31.00     74.00    190.00    120.00    166.00     62.00     39.00     69.00     60.00    108.00
  287               24531.00  30401.00  38493.00  41149.00  16976.00  10467.00   5962.00   4063.00   2473.00   2473.00   5839.00  15522.00
  288                9422.00  17435.00  22501.00  19682.00  11481.00   3876.00   1631.00    897.00    600.00    522.00   1232.00   3147.00
  289                  57.00     59.00     52.00     52.00     41.00     36.00     36.00     35.00     34.00     39.00     44.00     51.00
  290                 538.00   1498.00   1614.00   2382.00   2686.00   2314.00   1131.00    631.00    403.00    186.00     95.00    202.00
  291                 468.00    790.00    822.00    699.00    241.00    123.00     74.00     38.00     25.00     26.00     56.00    134.00
  292                8322.00  13900.00  13900.00  13682.00   8581.00   2276.00    531.00      0.00      0.00      0.00    432.00   2247.00
  293                1760.00   4755.00  10176.00   7378.00   3704.00   1871.00   1214.00    960.00    642.00    559.00    886.00   1120.00
  294                 166.00    180.00    149.00    155.00    114.00     96.00     85.00     74.00     68.00     87.00    128.00    136.00
  295                  76.00     84.00     93.00     89.00     61.00     56.00     54.00     52.00     52.00     55.00     66.00     71.00
  296                  36.00     41.00     44.00     44.00     31.00     28.00     27.00     26.00     26.00     29.00     34.00     34.00
  297                 555.00   1438.00   1335.00   1704.00   2083.00   1482.00    945.00    535.00    296.00    126.00     51.00    185.00
  298                 160.00    160.00    132.00    160.00    113.00    101.00     90.00     82.00     57.00    103.00    160.00    160.00
  299                 671.00    500.00    299.00    452.00    225.00    189.00    159.00    157.00    127.00    183.00    390.00    442.00
  300                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  301                  23.00     37.00     13.00     37.00     12.00     12.00     12.00     13.00     10.00     20.00     20.00     35.00
  302                1100.00   3535.00   8601.00   6000.00   2900.00   1600.00   1100.00    897.00    600.00    522.00    800.00    900.00
  303                  35.00     25.00      7.00     43.00     10.00      9.00      9.00      8.00      3.00      9.00     36.00     31.00
  304                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  306                 179.00    169.00    141.00    187.00    127.00    112.00    101.00     93.00     62.00    115.00    180.00    175.00
  313                 320.00    358.00    362.00    280.00    196.00    154.00    129.00    112.00    115.00    142.00    184.00    258.00
  314                 711.00    531.00    320.00    482.00    241.00    203.00    172.00    169.00    136.00    197.00    417.00    471.00
  315                 164.00    163.00    134.00    170.00    117.00    103.00     92.00     85.00     59.00    106.00    165.00    163.00
  316                 164.00    163.00    134.00    170.00    117.00    103.00     92.00     85.00     59.00    106.00    165.00    163.00
  317                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  318                  69.00    102.00     41.00     86.00     36.00     33.00     35.00     36.00     30.00     48.00     54.00     82.00
  319                  64.00     94.00     38.00     77.00     33.00     30.00     33.00     33.00     28.00     43.00     50.00     75.00
  320                  28.00     46.00     16.00     46.00     15.00     15.00     14.00     16.00     12.00     24.00     24.00     43.00
