&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& NomePEE : Nome do parque eólico equivalente
&*******;*********;**************************************************
&       ;CodPEE   ;NomePEE
&-      ;         ;
&SSSSSSS;IIIIIIIII;SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS
 PEE-CAD;        1;Eolica SECO
 PEE-CAD;        2;Eolica S
 PEE-CAD;        3;Eolica NE
 PEE-CAD;        4;Eolica N
 PEE-CAD;        11;Fotovoltaica SECO
 PEE-CAD;        12;Fotovoltaica S
 PEE-CAD;        13;Fotovoltaica NE
 PEE-CAD;        14;Fotovoltaica N
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& EstadoOperEolica : Estado de operação da usina eólica no estudo
&**************;*********;*******;*******;****************
&              ;CodPEE   ;PerIni ;PerFin ;EstadoOperEolica
&-             ;         ;       ;       ;
&SSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;IIIIIIIIIIIIIIII
 PEE-CONFIG-PER;        1;      1;      2;centralizado
 PEE-CONFIG-PER;        2;      1;      2;centralizado
 PEE-CONFIG-PER;        3;      1;      2;centralizado
 PEE-CONFIG-PER;        4;      1;      2;centralizado
 PEE-CONFIG-PER;       11;      1;      2;centralizado
 PEE-CONFIG-PER;       12;      1;      2;centralizado
 PEE-CONFIG-PER;       13;      1;      2;centralizado
 PEE-CONFIG-PER;       14;      1;      2;centralizado
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& CodSubm : Código do Submercado
&********;*********;********
&        ;CodPEE   ;CodSubm
&-       ;         ;
&SSSSSSSS;IIIIIIIII;IIIIIIII
 PEE-SUBM;        1;       1
 PEE-SUBM;        2;       2
 PEE-SUBM;        3;       3
 PEE-SUBM;        4;       4
 PEE-SUBM;       11;       1
 PEE-SUBM;       12;       2
 PEE-SUBM;       13;       3
 PEE-SUBM;       14;       4
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& PotInstPEE : Capacidade (potência instalada) do parque eólico equivalente
&****************;*********;*******;*******;***************
&                ;CodPEE   ;PerIni ;PerFin ;PotInstPEE
&-               ;         ;       ;       ;MW
&SSSSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;FFFFFFFFFFFFFFF
 PEE-POT-INST-PER;        1;      1;      2;          99999
 PEE-POT-INST-PER;        2;      1;      2;          99999
 PEE-POT-INST-PER;        3;      1;      2;          99999
 PEE-POT-INST-PER;        4;      1;      2;          99999
 PEE-POT-INST-PER;       11;      1;      2;          99999
 PEE-POT-INST-PER;       12;      1;      2;          99999
 PEE-POT-INST-PER;       13;      1;      2;          99999
 PEE-POT-INST-PER;       14;      1;      2;          99999
 &
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& Pat : Índice do patamar de carga no período
& GerEolica : Valor de geração eólica
&*******************;*********;*******;*******;******;***;***********
PEE-GER-PER-PAT-CEN;4;2;2;3;182;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;183;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;183;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;183;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;184;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;184;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;184;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;185;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;185;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;185;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;186;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;186;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;186;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;187;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;187;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;187;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;188;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;188;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;188;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;189;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;189;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;189;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;190;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;190;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;190;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;191;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;191;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;191;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;192;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;192;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;192;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;193;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;193;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;193;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;194;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;194;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;194;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;195;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;195;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;195;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;196;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;196;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;196;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;197;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;197;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;197;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;198;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;198;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;198;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;199;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;199;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;199;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;200;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;200;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;200;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;201;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;201;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;201;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;202;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;202;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;202;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;203;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;203;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;203;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;204;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;204;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;204;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;205;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;205;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;205;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;206;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;206;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;206;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;207;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;207;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;207;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;208;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;208;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;208;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;209;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;209;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;209;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;210;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;210;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;210;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;211;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;211;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;211;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;212;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;212;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;212;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;213;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;213;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;213;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;214;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;214;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;214;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;215;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;215;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;215;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;216;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;216;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;216;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;217;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;217;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;217;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;218;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;218;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;218;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;219;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;219;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;219;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;220;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;220;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;220;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;221;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;221;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;221;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;222;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;222;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;222;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;223;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;223;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;223;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;224;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;224;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;224;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;225;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;225;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;225;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;226;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;226;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;226;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;227;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;227;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;227;280.9764
PEE-GER-PER-PAT-CEN;4;2;2;1;228;274.8915
PEE-GER-PER-PAT-CEN;4;2;2;2;228;291.6839
PEE-GER-PER-PAT-CEN;4;2;2;3;228;280.9764
PEE-GER-PER-PAT-CEN;11;1;1;1;1;911.956160809678
PEE-GER-PER-PAT-CEN;11;1;1;2;1;2573.65319929678
PEE-GER-PER-PAT-CEN;11;1;1;3;1;1320.07630758387
PEE-GER-PER-PAT-CEN;11;2;2;1;1;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;1;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;1;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;2;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;2;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;2;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;3;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;3;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;3;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;4;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;4;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;4;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;5;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;5;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;5;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;6;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;6;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;6;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;7;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;7;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;7;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;8;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;8;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;8;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;9;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;9;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;9;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;10;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;10;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;10;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;11;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;11;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;11;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;12;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;12;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;12;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;13;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;13;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;13;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;14;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;14;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;14;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;15;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;15;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;15;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;16;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;16;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;16;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;17;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;17;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;17;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;18;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;18;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;18;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;19;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;19;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;19;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;20;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;20;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;20;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;21;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;21;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;21;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;22;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;22;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;22;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;23;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;23;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;23;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;24;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;24;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;24;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;25;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;25;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;25;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;26;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;26;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;26;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;27;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;27;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;27;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;28;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;28;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;28;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;29;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;29;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;29;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;30;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;30;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;30;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;31;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;31;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;31;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;32;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;32;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;32;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;33;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;33;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;33;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;34;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;34;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;34;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;35;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;35;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;35;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;36;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;36;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;36;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;37;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;37;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;37;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;38;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;38;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;38;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;39;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;39;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;39;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;40;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;40;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;40;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;41;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;41;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;41;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;42;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;42;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;42;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;43;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;43;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;43;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;44;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;44;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;44;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;45;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;45;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;45;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;46;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;46;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;46;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;47;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;47;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;47;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;48;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;48;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;48;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;49;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;49;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;49;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;50;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;50;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;50;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;51;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;51;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;51;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;52;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;52;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;52;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;53;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;53;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;53;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;54;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;54;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;54;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;55;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;55;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;55;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;56;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;56;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;56;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;57;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;57;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;57;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;58;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;58;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;58;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;59;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;59;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;59;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;60;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;60;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;60;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;61;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;61;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;61;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;62;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;62;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;62;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;63;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;63;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;63;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;64;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;64;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;64;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;65;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;65;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;65;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;66;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;66;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;66;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;67;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;67;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;67;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;68;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;68;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;68;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;69;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;69;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;69;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;70;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;70;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;70;1719.1636130807
PEE-GER-PER-PAT-CEN;11;2;2;1;71;1085.3948236258
PEE-GER-PER-PAT-CEN;11;2;2;2;71;2743.6729626
PEE-GER-PER-PAT-CEN;11;2;2;3;71;1719.1636130807
