&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& NomePEE : Nome do parque eólico equivalente
&*******;*********;**************************************************
&       ;CodPEE   ;NomePEE
&-      ;         ;
&SSSSSSS;IIIIIIIII;SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS
 PEE-CAD;        1;Eolica SECO
 PEE-CAD;        2;Eolica S
 PEE-CAD;        3;Eolica NE
 PEE-CAD;        4;Eolica N
 PEE-CAD;        11;Fotovoltaica SECO
 PEE-CAD;        12;Fotovoltaica S
 PEE-CAD;        13;Fotovoltaica NE
 PEE-CAD;        14;Fotovoltaica N
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& EstadoOperEolica : Estado de operação da usina eólica no estudo
&**************;*********;*******;*******;****************
&              ;CodPEE   ;PerIni ;PerFin ;EstadoOperEolica
&-             ;         ;       ;       ;
&SSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;IIIIIIIIIIIIIIII
 PEE-CONFIG-PER;        1;      1;      5;centralizado
 PEE-CONFIG-PER;        2;      1;      5;centralizado
 PEE-CONFIG-PER;        3;      1;      5;centralizado
 PEE-CONFIG-PER;        4;      1;      5;centralizado
 PEE-CONFIG-PER;       11;      1;      5;centralizado
 PEE-CONFIG-PER;       12;      1;      5;centralizado
 PEE-CONFIG-PER;       13;      1;      5;centralizado
 PEE-CONFIG-PER;       14;      1;      5;centralizado
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& CodSubm : Código do Submercado
&********;*********;********
&        ;CodPEE   ;CodSubm
&-       ;         ;
&SSSSSSSS;IIIIIIIII;IIIIIIII
 PEE-SUBM;        1;       1
 PEE-SUBM;        2;       2
 PEE-SUBM;        3;       3
 PEE-SUBM;        4;       4
 PEE-SUBM;       11;       1
 PEE-SUBM;       12;       2
 PEE-SUBM;       13;       3
 PEE-SUBM;       14;       4
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& PotInstPEE : Capacidade (potência instalada) do parque eólico equivalente
&****************;*********;*******;*******;***************
&                ;CodPEE   ;PerIni ;PerFin ;PotInstPEE
&-               ;         ;       ;       ;MW
&SSSSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;FFFFFFFFFFFFFFF
 PEE-POT-INST-PER;        1;      1;      5;          99999
 PEE-POT-INST-PER;        2;      1;      5;          99999
 PEE-POT-INST-PER;        3;      1;      5;          99999
 PEE-POT-INST-PER;        4;      1;      5;          99999
 PEE-POT-INST-PER;       11;      1;      5;          99999
 PEE-POT-INST-PER;       12;      1;      5;          99999
 PEE-POT-INST-PER;       13;      1;      5;          99999
 PEE-POT-INST-PER;       14;      1;      5;          99999
 &
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& Pat : Índice do patamar de carga no período
& GerEolica : Valor de geração eólica
&*******************;*********;*******;*******;******;***;***********
PEE-GER-PER-PAT-CEN;2;5;5;3;85;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;86;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;86;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;86;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;87;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;87;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;87;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;88;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;88;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;88;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;89;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;89;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;89;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;90;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;90;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;90;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;91;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;91;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;91;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;92;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;92;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;92;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;93;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;93;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;93;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;94;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;94;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;94;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;95;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;95;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;95;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;96;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;96;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;96;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;97;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;97;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;97;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;98;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;98;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;98;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;99;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;99;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;99;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;100;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;100;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;100;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;101;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;101;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;101;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;102;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;102;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;102;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;103;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;103;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;103;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;104;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;104;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;104;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;105;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;105;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;105;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;106;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;106;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;106;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;107;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;107;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;107;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;108;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;108;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;108;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;109;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;109;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;109;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;110;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;110;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;110;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;111;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;111;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;111;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;112;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;112;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;112;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;113;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;113;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;113;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;114;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;114;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;114;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;115;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;115;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;115;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;116;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;116;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;116;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;117;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;117;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;117;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;118;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;118;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;118;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;119;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;119;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;119;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;120;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;120;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;120;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;121;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;121;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;121;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;122;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;122;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;122;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;123;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;123;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;123;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;124;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;124;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;124;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;125;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;125;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;125;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;126;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;126;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;126;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;127;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;127;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;127;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;128;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;128;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;128;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;129;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;129;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;129;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;130;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;130;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;130;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;131;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;131;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;131;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;132;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;132;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;132;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;133;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;133;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;133;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;134;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;134;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;134;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;135;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;135;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;135;664.57613
PEE-GER-PER-PAT-CEN;2;5;5;1;136;852.1124225
PEE-GER-PER-PAT-CEN;2;5;5;2;136;721.7296925
PEE-GER-PER-PAT-CEN;2;5;5;3;136;664.57613
PEE-GER-PER-PAT-CEN;3;1;1;1;1;10917.1215
PEE-GER-PER-PAT-CEN;3;1;1;2;1;8423.8785
PEE-GER-PER-PAT-CEN;3;1;1;3;1;11553.3359
PEE-GER-PER-PAT-CEN;3;2;2;1;1;13679.1226
PEE-GER-PER-PAT-CEN;3;2;2;2;1;9904.2964
PEE-GER-PER-PAT-CEN;3;2;2;3;1;11508.6294
PEE-GER-PER-PAT-CEN;3;3;3;1;1;12177.9051
PEE-GER-PER-PAT-CEN;3;3;3;2;1;10804.5066
PEE-GER-PER-PAT-CEN;3;3;3;3;1;10955.7901
PEE-GER-PER-PAT-CEN;3;4;4;1;1;12350.7486
PEE-GER-PER-PAT-CEN;3;4;4;2;1;10465.3464
PEE-GER-PER-PAT-CEN;3;4;4;3;1;10610.9021
PEE-GER-PER-PAT-CEN;3;5;5;1;1;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;1;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;1;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;2;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;2;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;2;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;3;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;3;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;3;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;4;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;4;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;4;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;5;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;5;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;5;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;6;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;6;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;6;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;7;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;7;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;7;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;8;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;8;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;8;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;9;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;9;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;9;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;10;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;10;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;10;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;11;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;11;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;11;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;12;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;12;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;12;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;13;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;13;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;13;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;14;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;14;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;14;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;15;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;15;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;15;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;16;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;16;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;16;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;17;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;17;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;17;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;18;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;18;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;18;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;19;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;19;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;19;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;20;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;20;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;20;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;21;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;21;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;21;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;22;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;22;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;22;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;23;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;23;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;23;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;24;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;24;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;24;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;25;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;25;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;25;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;26;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;26;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;26;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;27;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;27;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;27;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;28;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;28;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;28;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;29;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;29;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;29;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;30;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;30;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;30;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;31;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;31;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;31;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;32;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;32;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;32;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;33;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;33;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;33;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;34;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;34;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;34;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;35;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;35;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;35;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;36;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;36;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;36;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;37;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;37;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;37;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;38;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;38;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;38;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;39;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;39;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;39;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;40;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;40;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;40;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;41;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;41;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;41;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;42;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;42;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;42;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;43;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;43;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;43;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;44;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;44;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;44;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;45;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;45;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;45;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;46;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;46;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;46;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;47;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;47;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;47;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;48;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;48;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;48;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;49;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;49;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;49;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;50;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;50;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;50;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;51;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;51;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;51;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;52;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;52;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;52;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;53;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;53;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;53;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;54;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;54;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;54;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;55;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;55;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;55;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;56;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;56;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;56;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;57;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;57;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;57;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;58;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;58;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;58;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;59;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;59;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;59;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;60;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;60;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;60;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;61;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;61;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;61;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;62;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;62;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;62;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;63;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;63;8637.6180478226
